epoch,batch,train_loss,train_accuracy
11.0,1466.0,0.28122988,0.96875
11.0,1467.0,0.6811306,0.75
11.0,1468.0,0.50434345,0.84375
11.0,1469.0,0.49359453,0.8125
11.0,1470.0,0.6435447,0.8125
11.0,1471.0,1.2275567,0.6875
11.0,1472.0,0.46855462,0.84375
11.0,1473.0,0.4132179,0.875
11.0,1474.0,0.81777465,0.6875
11.0,1475.0,0.65518355,0.78125
11.0,1476.0,0.57908994,0.78125
11.0,1477.0,0.5115987,0.84375
11.0,1478.0,0.4015983,0.90625
11.0,1479.0,0.551989,0.78125
11.0,1480.0,0.4511591,0.875
11.0,1481.0,0.42723757,0.8125
11.0,1482.0,0.311954,0.96875
11.0,1483.0,0.457405,0.875
11.0,1484.0,0.5787941,0.84375
11.0,1485.0,0.5645931,0.84375
11.0,1486.0,0.549707,0.8125
11.0,1487.0,0.58245987,0.84375
11.0,1488.0,0.36687556,0.9375
11.0,1489.0,0.85281044,0.78125
11.0,1490.0,0.42517567,0.90625
11.0,1491.0,0.31183589,0.90625
11.0,1492.0,0.49717674,0.8125
11.0,1493.0,0.78157586,0.8125
11.0,1494.0,0.6672691,0.78125
11.0,1495.0,0.8127015,0.65625
11.0,1496.0,0.3896342,0.90625
11.0,1497.0,0.2622393,0.9375
11.0,1498.0,0.40233445,0.90625
11.0,1499.0,0.87911683,0.78125
11.0,1500.0,0.4663824,0.84375
11.0,1501.0,0.47046176,0.875
11.0,1502.0,0.5281577,0.84375
11.0,1503.0,0.38406143,0.84375
11.0,1504.0,0.2541993,0.9375
11.0,1505.0,0.47902554,0.84375
11.0,1506.0,0.6252269,0.84375
11.0,1507.0,0.54977936,0.782608695652174
12.0,1508.0,0.29417983,0.90625
12.0,1509.0,0.5222042,0.78125
12.0,1510.0,0.41416386,0.84375
12.0,1511.0,0.64401567,0.875
12.0,1512.0,0.4973875,0.875
12.0,1513.0,0.8517935,0.75
12.0,1514.0,0.2943154,0.9375
12.0,1515.0,0.77933586,0.8125
12.0,1516.0,0.6619268,0.78125
12.0,1517.0,0.6332865,0.8125
12.0,1518.0,0.31210068,0.90625
12.0,1519.0,0.5175472,0.84375
12.0,1520.0,0.45205542,0.8125
12.0,1521.0,0.59169,0.875
12.0,1522.0,0.46811748,0.875
12.0,1523.0,0.39512396,0.875
12.0,1524.0,0.4131457,0.875
12.0,1525.0,0.31174555,0.9375
12.0,1526.0,0.50032854,0.875
12.0,1527.0,0.15154015,0.96875
12.0,1528.0,0.3002663,0.9375
12.0,1529.0,0.44008404,0.875
12.0,1530.0,0.549921,0.8125
12.0,1531.0,0.53877425,0.75
12.0,1532.0,0.47531068,0.84375
12.0,1533.0,0.6108503,0.875
12.0,1534.0,0.6728676,0.875
12.0,1535.0,0.79751086,0.71875
12.0,1536.0,0.5796053,0.875
12.0,1537.0,0.59602123,0.8125
12.0,1538.0,0.6449866,0.78125
12.0,1539.0,0.45632517,0.875
12.0,1540.0,0.30143896,0.875
12.0,1541.0,0.7283103,0.78125
12.0,1542.0,0.35231325,0.9375
12.0,1543.0,0.7212154,0.84375
12.0,1544.0,0.514454,0.875
12.0,1545.0,0.84180754,0.78125
12.0,1546.0,0.2958161,0.90625
12.0,1547.0,0.75899893,0.6875
12.0,1548.0,0.5571756,0.8125
12.0,1549.0,0.507338,0.8125
12.0,1550.0,0.4579123,0.8125
12.0,1551.0,0.5382242,0.90625
12.0,1552.0,0.6107661,0.84375
12.0,1553.0,0.43245488,0.8125
12.0,1554.0,0.42552152,0.875
12.0,1555.0,0.33652693,0.90625
12.0,1556.0,0.7090948,0.78125
12.0,1557.0,0.32615045,0.90625
12.0,1558.0,0.45875624,0.8125
12.0,1559.0,0.4139627,0.875
12.0,1560.0,0.48386195,0.8125
12.0,1561.0,0.695899,0.75
12.0,1562.0,0.5301131,0.84375
12.0,1563.0,0.24868786,0.9375
12.0,1564.0,0.38278002,0.875
12.0,1565.0,0.64516735,0.84375
12.0,1566.0,0.37195686,0.90625
12.0,1567.0,0.4500805,0.84375
12.0,1568.0,0.43882015,0.90625
12.0,1569.0,0.703094,0.8125
12.0,1570.0,0.395914,0.90625
12.0,1571.0,0.32243282,0.9375
12.0,1572.0,0.5126275,0.875
12.0,1573.0,0.59437364,0.8125
12.0,1574.0,0.5741593,0.84375
12.0,1575.0,0.561597,0.84375
12.0,1576.0,0.38662815,0.9375
12.0,1577.0,0.51371735,0.875
12.0,1578.0,0.67254627,0.8125
12.0,1579.0,0.38810417,0.90625
12.0,1580.0,0.35667974,0.875
12.0,1581.0,0.51375586,0.8125
12.0,1582.0,0.5044848,0.84375
12.0,1583.0,0.35149178,0.875
12.0,1584.0,0.59274757,0.84375
12.0,1585.0,0.89681876,0.71875
12.0,1586.0,0.5769304,0.84375
12.0,1587.0,0.4784754,0.84375
12.0,1588.0,0.6549664,0.75
12.0,1589.0,0.5287936,0.78125
12.0,1590.0,0.60711545,0.8125
12.0,1591.0,0.41606236,0.875
12.0,1592.0,0.45392975,0.875
12.0,1593.0,0.40391988,0.875
12.0,1594.0,0.5400034,0.84375
12.0,1595.0,0.47647098,0.8125
12.0,1596.0,0.9247979,0.6875
12.0,1597.0,0.19544573,0.96875
12.0,1598.0,0.5391406,0.84375
12.0,1599.0,0.6366541,0.8125
12.0,1600.0,0.58052444,0.875
12.0,1601.0,0.42731473,0.8125
12.0,1602.0,0.6261362,0.84375
12.0,1603.0,0.4452506,0.875
12.0,1604.0,0.48982728,0.875
12.0,1605.0,0.6610434,0.78125
12.0,1606.0,0.67040193,0.75
12.0,1607.0,0.23853719,0.90625
12.0,1608.0,0.5105277,0.84375
12.0,1609.0,0.6750364,0.8125
12.0,1610.0,0.66987246,0.8125
12.0,1611.0,0.4602056,0.8125
12.0,1612.0,0.7064568,0.78125
12.0,1613.0,0.39163432,0.9375
12.0,1614.0,0.47242016,0.84375
12.0,1615.0,0.5468884,0.90625
12.0,1616.0,0.7104886,0.75
12.0,1617.0,0.7325744,0.8125
12.0,1618.0,0.80262405,0.78125
12.0,1619.0,0.62767684,0.8125
12.0,1620.0,0.36632392,0.875
12.0,1621.0,0.59143186,0.8125
12.0,1622.0,0.3366558,0.875
12.0,1623.0,0.90398633,0.6875
12.0,1624.0,0.52888757,0.90625
12.0,1625.0,0.42483813,0.90625
12.0,1626.0,0.71081334,0.84375
12.0,1627.0,0.34772497,0.84375
12.0,1628.0,0.46822712,0.84375
12.0,1629.0,0.67715704,0.71875
12.0,1630.0,0.52864885,0.875
12.0,1631.0,0.817715,0.71875
12.0,1632.0,0.5311216,0.84375
12.0,1633.0,0.49019444,0.78125
12.0,1634.0,0.4239266,0.84375
12.0,1635.0,0.46916693,0.84375
12.0,1636.0,0.58915854,0.875
12.0,1637.0,0.20359589,0.9375
12.0,1638.0,0.75600743,0.84375
12.0,1639.0,0.30984926,0.90625
12.0,1640.0,0.3553576,0.90625
12.0,1641.0,0.5258155,0.875
12.0,1642.0,0.81810975,0.71875
12.0,1643.0,0.6585711,0.8125
12.0,1644.0,0.36749202,0.8695652173913043
13.0,1645.0,0.98407006,0.75
13.0,1646.0,0.20265703,0.96875
13.0,1647.0,0.4382102,0.875
13.0,1648.0,0.72950995,0.8125
13.0,1649.0,0.4550917,0.875
13.0,1650.0,0.65391207,0.84375
13.0,1651.0,0.41869745,0.90625
13.0,1652.0,0.5837993,0.75
13.0,1653.0,0.28211504,0.96875
13.0,1654.0,0.5061207,0.875
13.0,1655.0,0.4652672,0.875
13.0,1656.0,0.53136843,0.8125
13.0,1657.0,0.68399715,0.8125
13.0,1658.0,0.3912103,0.9375
13.0,1659.0,0.66943574,0.78125
13.0,1660.0,0.6726472,0.8125
13.0,1661.0,0.48728913,0.84375
13.0,1662.0,0.3002853,0.96875
13.0,1663.0,0.3715087,0.90625
13.0,1664.0,0.6073772,0.84375
13.0,1665.0,0.4374316,0.78125
13.0,1666.0,0.4751601,0.84375
13.0,1667.0,0.50886697,0.8125
13.0,1668.0,0.3791641,0.875
13.0,1669.0,0.52374655,0.84375
13.0,1670.0,0.3811901,0.84375
13.0,1671.0,0.5187981,0.8125
13.0,1672.0,0.674044,0.8125
13.0,1673.0,0.6053069,0.78125
13.0,1674.0,0.75725067,0.78125
13.0,1675.0,0.46691254,0.8125
13.0,1676.0,0.62181157,0.84375
13.0,1677.0,0.47615853,0.90625
13.0,1678.0,0.4543981,0.84375
13.0,1679.0,0.25467342,1.0
13.0,1680.0,0.40629378,0.9375
13.0,1681.0,0.3402049,0.90625
13.0,1682.0,0.79754364,0.78125
13.0,1683.0,0.39784372,0.90625
13.0,1684.0,0.34839648,0.90625
13.0,1685.0,0.42636198,0.78125
13.0,1686.0,0.79866266,0.71875
13.0,1687.0,0.41778356,0.90625
13.0,1688.0,0.45201764,0.84375
13.0,1689.0,0.42823634,0.875
13.0,1690.0,0.3295241,0.90625
13.0,1691.0,0.6370484,0.875
13.0,1692.0,0.23981726,0.90625
13.0,1693.0,0.47135857,0.8125
13.0,1694.0,0.4368431,0.875
13.0,1695.0,0.47522134,0.8125
13.0,1696.0,0.31330973,0.96875
13.0,1697.0,0.48467016,0.875
13.0,1698.0,0.51309174,0.875
13.0,1699.0,0.5402993,0.84375
13.0,1700.0,0.5058018,0.875
13.0,1701.0,0.38464412,0.90625
13.0,1702.0,0.3366785,0.875
13.0,1703.0,0.5432095,0.8125
13.0,1704.0,0.4489751,0.875
13.0,1705.0,0.484314,0.84375
13.0,1706.0,0.41732067,0.875
13.0,1707.0,0.42473316,0.84375
13.0,1708.0,0.6406934,0.75
13.0,1709.0,0.33110735,0.9375
13.0,1710.0,0.36094955,0.90625
13.0,1711.0,0.43908787,0.90625
13.0,1712.0,0.5424373,0.875
13.0,1713.0,0.7472977,0.875
13.0,1714.0,0.25300705,0.9375
13.0,1715.0,0.196478,1.0
13.0,1716.0,0.55618066,0.875
13.0,1717.0,1.1188601,0.65625
13.0,1718.0,0.73114675,0.78125
13.0,1719.0,0.474892,0.78125
13.0,1720.0,0.3064628,0.90625
13.0,1721.0,0.48801976,0.78125
13.0,1722.0,0.62779117,0.78125
13.0,1723.0,0.49354124,0.90625
13.0,1724.0,0.36999643,0.875
13.0,1725.0,0.5214697,0.875
13.0,1726.0,0.46842697,0.875
13.0,1727.0,0.8700985,0.6875
13.0,1728.0,0.48085797,0.84375
13.0,1729.0,0.5775682,0.875
13.0,1730.0,0.5179815,0.84375
13.0,1731.0,0.583311,0.84375
13.0,1732.0,0.3455783,0.875
13.0,1733.0,0.40922093,0.875
13.0,1734.0,0.34580895,0.875
13.0,1735.0,0.62203014,0.78125
13.0,1736.0,0.7302939,0.8125
13.0,1737.0,0.5575754,0.8125
13.0,1738.0,0.32130307,0.875
13.0,1739.0,0.63971686,0.75
13.0,1740.0,0.63589454,0.78125
13.0,1741.0,0.36178407,0.875
13.0,1742.0,0.72346604,0.8125
13.0,1743.0,0.4611669,0.84375
13.0,1744.0,0.55304295,0.84375
13.0,1745.0,0.20553014,0.96875
13.0,1746.0,0.52119094,0.84375
13.0,1747.0,0.7330867,0.71875
13.0,1748.0,0.57613856,0.8125
13.0,1749.0,0.30999544,0.875
13.0,1750.0,0.61147594,0.78125
13.0,1751.0,0.30175045,0.875
13.0,1752.0,0.4045699,0.875
13.0,1753.0,0.70039403,0.78125
13.0,1754.0,0.48861936,0.8125
13.0,1755.0,0.354241,0.9375
13.0,1756.0,0.7387528,0.8125
13.0,1757.0,0.42461905,0.875
13.0,1758.0,0.951091,0.71875
13.0,1759.0,0.5661908,0.84375
13.0,1760.0,0.31524092,0.90625
13.0,1761.0,0.379126,0.90625
13.0,1762.0,0.71522176,0.84375
13.0,1763.0,0.32111832,0.96875
13.0,1764.0,0.7527237,0.78125
13.0,1765.0,0.61391884,0.84375
13.0,1766.0,0.61809045,0.84375
13.0,1767.0,0.34172538,0.90625
13.0,1768.0,0.29603818,0.9375
13.0,1769.0,0.21376704,1.0
13.0,1770.0,0.8122382,0.75
13.0,1771.0,0.6309181,0.75
13.0,1772.0,0.5833077,0.8125
13.0,1773.0,0.6638708,0.75
13.0,1774.0,0.58574915,0.8125
13.0,1775.0,0.42014223,0.84375
13.0,1776.0,0.34673232,0.875
13.0,1777.0,0.6379878,0.8125
13.0,1778.0,0.40748262,0.875
13.0,1779.0,0.2919701,0.9375
13.0,1780.0,0.42469263,0.8125
13.0,1781.0,0.50584924,0.8695652173913043
14.0,1782.0,0.55767083,0.8125
14.0,1783.0,0.34328076,0.875
14.0,1784.0,0.34530365,0.90625
14.0,1785.0,0.5072942,0.84375
14.0,1786.0,0.4972608,0.84375
14.0,1787.0,0.6358509,0.84375
14.0,1788.0,0.6623716,0.8125
14.0,1789.0,0.5273793,0.8125
14.0,1790.0,0.62990063,0.8125
14.0,1791.0,0.3669332,0.875
14.0,1792.0,0.27778193,0.90625
14.0,1793.0,0.78081703,0.78125
14.0,1794.0,0.568657,0.8125
14.0,1795.0,0.7362715,0.71875
14.0,1796.0,0.3821412,0.9375
14.0,1797.0,0.19842008,0.96875
14.0,1798.0,0.39111423,0.875
14.0,1799.0,0.46925497,0.875
14.0,1800.0,0.48374143,0.8125
14.0,1801.0,0.5511221,0.78125
14.0,1802.0,0.2749024,0.9375
14.0,1803.0,0.5618651,0.78125
14.0,1804.0,0.2888009,0.96875
14.0,1805.0,0.5570576,0.84375
14.0,1806.0,0.5133636,0.8125
14.0,1807.0,0.28414887,0.96875
14.0,1808.0,0.6682417,0.78125
14.0,1809.0,0.5932719,0.78125
14.0,1810.0,0.5804101,0.875
14.0,1811.0,0.37969875,0.90625
14.0,1812.0,0.63942015,0.84375
14.0,1813.0,0.5443785,0.84375
14.0,1814.0,0.55044115,0.875
14.0,1815.0,0.4201502,0.90625
14.0,1816.0,0.45527717,0.84375
14.0,1817.0,0.6402314,0.78125
14.0,1818.0,0.574729,0.8125
14.0,1819.0,0.3092842,0.875
14.0,1820.0,0.4750871,0.8125
14.0,1821.0,0.41580236,0.90625
14.0,1822.0,0.4184708,0.9375
14.0,1823.0,0.29249024,0.9375
14.0,1824.0,0.30778065,0.9375
14.0,1825.0,0.42407683,0.875
14.0,1826.0,0.23981872,0.96875
14.0,1827.0,0.4515786,0.90625
14.0,1828.0,0.7211055,0.75
14.0,1829.0,0.38733244,0.90625
14.0,1830.0,0.6119825,0.78125
14.0,1831.0,0.38458538,0.9375
14.0,1832.0,0.6346407,0.78125
14.0,1833.0,0.6795302,0.75
14.0,1834.0,0.41749036,0.875
14.0,1835.0,0.4214608,0.875
14.0,1836.0,0.3648792,0.9375
14.0,1837.0,0.59040624,0.8125
14.0,1838.0,0.62395227,0.84375
14.0,1839.0,0.4108414,0.8125
14.0,1840.0,0.6768308,0.84375
14.0,1841.0,0.3277514,0.9375
14.0,1842.0,0.3365124,0.875
14.0,1843.0,0.72374445,0.8125
14.0,1844.0,0.60996854,0.78125
14.0,1845.0,0.4026794,0.875
14.0,1846.0,0.61742175,0.75
14.0,1847.0,0.39270967,0.875
14.0,1848.0,0.41423815,0.9375
14.0,1849.0,0.47964472,0.875
14.0,1850.0,0.42917824,0.875
14.0,1851.0,0.3382531,0.9375
14.0,1852.0,0.3732758,0.875
14.0,1853.0,0.2771874,0.96875
14.0,1854.0,0.687,0.84375
14.0,1855.0,0.55114615,0.78125
14.0,1856.0,0.1652762,0.96875
14.0,1857.0,0.36198318,0.90625
14.0,1858.0,0.57919776,0.875
14.0,1859.0,0.3091259,0.96875
14.0,1860.0,0.5829117,0.8125
14.0,1861.0,0.48466983,0.84375
14.0,1862.0,0.22101533,0.96875
14.0,1863.0,0.603806,0.84375
14.0,1864.0,0.43356395,0.8125
14.0,1865.0,0.4320702,0.84375
14.0,1866.0,0.4499522,0.8125
14.0,1867.0,0.26502872,0.96875
14.0,1868.0,0.4718012,0.84375
14.0,1869.0,0.3733012,0.84375
14.0,1870.0,0.2847652,0.90625
14.0,1871.0,0.5415851,0.78125
14.0,1872.0,0.5305568,0.84375
14.0,1873.0,0.36481377,0.90625
14.0,1874.0,0.35246262,0.90625
14.0,1875.0,0.64009696,0.78125
14.0,1876.0,0.5609695,0.8125
14.0,1877.0,0.30249864,0.9375
14.0,1878.0,0.45464638,0.875
14.0,1879.0,0.457502,0.84375
14.0,1880.0,0.33725214,0.9375
14.0,1881.0,0.5966507,0.75
14.0,1882.0,0.47605416,0.875
14.0,1883.0,0.2550186,0.96875
14.0,1884.0,0.8255403,0.71875
14.0,1885.0,0.78533447,0.6875
14.0,1886.0,0.39339754,0.9375
14.0,1887.0,0.30897093,0.84375
14.0,1888.0,0.6507919,0.8125
14.0,1889.0,0.45957384,0.90625
14.0,1890.0,0.68294543,0.8125
14.0,1891.0,0.5622088,0.78125
14.0,1892.0,0.35573792,0.9375
14.0,1893.0,0.7433736,0.8125
14.0,1894.0,0.3452757,0.90625
14.0,1895.0,0.774785,0.78125
14.0,1896.0,0.49413323,0.875
14.0,1897.0,1.1050265,0.65625
14.0,1898.0,0.39015174,0.875
14.0,1899.0,0.41994438,0.96875
14.0,1900.0,0.42681977,0.90625
14.0,1901.0,0.32825425,0.90625
14.0,1902.0,0.70834064,0.75
14.0,1903.0,0.77333224,0.75
14.0,1904.0,0.4964028,0.84375
14.0,1905.0,0.6913434,0.8125
14.0,1906.0,0.70085865,0.78125
14.0,1907.0,0.48411512,0.84375
14.0,1908.0,0.3509652,0.9375
14.0,1909.0,0.39655828,0.90625
14.0,1910.0,0.39438632,0.84375
14.0,1911.0,0.4899853,0.875
14.0,1912.0,0.47854796,0.8125
14.0,1913.0,0.47206113,0.84375
14.0,1914.0,0.52644473,0.84375
14.0,1915.0,0.39909047,0.78125
14.0,1916.0,0.3855095,0.84375
14.0,1917.0,0.17543438,0.96875
14.0,1918.0,0.4883663,0.8260869565217391
15.0,1919.0,0.5432582,0.875
15.0,1920.0,0.48166278,0.875
15.0,1921.0,0.564886,0.78125
15.0,1922.0,0.37811792,0.875
15.0,1923.0,0.46752518,0.875
15.0,1924.0,0.29652724,0.90625
15.0,1925.0,0.6565157,0.84375
15.0,1926.0,0.38355902,0.9375
15.0,1927.0,0.55193585,0.84375
15.0,1928.0,0.4514563,0.8125
15.0,1929.0,0.18824343,0.9375
15.0,1930.0,0.32918692,0.84375
15.0,1931.0,0.28620306,0.875
15.0,1932.0,0.50333846,0.875
15.0,1933.0,0.44038725,0.8125
15.0,1934.0,0.42808083,0.875
15.0,1935.0,0.4179941,0.875
15.0,1936.0,0.921512,0.75
15.0,1937.0,0.57345945,0.75
15.0,1938.0,0.66266483,0.8125
15.0,1939.0,0.66913927,0.8125
15.0,1940.0,0.49482745,0.84375
15.0,1941.0,0.76619965,0.75
15.0,1942.0,0.37916067,0.84375
15.0,1943.0,0.16583252,0.9375
15.0,1944.0,0.3898201,0.875
15.0,1945.0,0.4041205,0.90625
15.0,1946.0,1.0212271,0.71875
15.0,1947.0,0.33044198,0.96875
15.0,1948.0,0.29475275,0.9375
15.0,1949.0,0.453507,0.8125
15.0,1950.0,0.39956245,0.90625
15.0,1951.0,0.42956415,0.90625
15.0,1952.0,0.49689966,0.875
15.0,1953.0,0.42107266,0.84375
15.0,1954.0,0.52978426,0.78125
15.0,1955.0,0.7965278,0.8125
15.0,1956.0,0.33272666,0.9375
15.0,1957.0,0.49764144,0.90625
15.0,1958.0,0.531069,0.84375
15.0,1959.0,0.31098282,0.9375
15.0,1960.0,0.4253264,0.90625
15.0,1961.0,0.38906726,0.875
15.0,1962.0,0.61220676,0.84375
15.0,1963.0,0.3168273,0.875
15.0,1964.0,0.41073915,0.875
15.0,1965.0,0.32104304,0.90625
15.0,1966.0,0.6232723,0.8125
15.0,1967.0,0.42105842,0.84375
15.0,1968.0,0.36382025,0.9375
15.0,1969.0,0.338578,0.90625
15.0,1970.0,0.5347984,0.8125
15.0,1971.0,0.46863487,0.90625
15.0,1972.0,0.81573206,0.75
15.0,1973.0,0.36473757,0.84375
15.0,1974.0,0.5009676,0.84375
15.0,1975.0,0.32286298,0.90625
15.0,1976.0,0.19884588,0.96875
15.0,1977.0,0.5447592,0.84375
15.0,1978.0,0.46959695,0.84375
15.0,1979.0,0.701356,0.84375
15.0,1980.0,0.37502688,0.875
15.0,1981.0,0.40648812,0.90625
15.0,1982.0,0.67691904,0.78125
15.0,1983.0,0.8717399,0.78125
15.0,1984.0,0.39493927,0.875
15.0,1985.0,0.4028016,0.90625
15.0,1986.0,0.29050618,0.90625
15.0,1987.0,0.54018605,0.84375
15.0,1988.0,0.6550925,0.78125
15.0,1989.0,0.5770694,0.75
15.0,1990.0,0.4519469,0.84375
15.0,1991.0,0.65801907,0.75
15.0,1992.0,0.6360083,0.8125
15.0,1993.0,0.5201837,0.84375
15.0,1994.0,0.63732946,0.8125
15.0,1995.0,0.52081984,0.84375
15.0,1996.0,0.49463385,0.84375
15.0,1997.0,0.54213864,0.84375
15.0,1998.0,0.42846847,0.84375
15.0,1999.0,0.61880076,0.8125
15.0,2000.0,0.45009798,0.84375
15.0,2001.0,0.7435963,0.71875
15.0,2002.0,0.31847858,0.875
15.0,2003.0,0.7198808,0.75
15.0,2004.0,0.7867227,0.84375
15.0,2005.0,0.51433754,0.84375
15.0,2006.0,0.33845,0.90625
15.0,2007.0,0.5354347,0.84375
15.0,2008.0,0.39957973,0.875
15.0,2009.0,0.43834257,0.84375
15.0,2010.0,0.42890048,0.875
15.0,2011.0,0.35742712,0.84375
15.0,2012.0,0.57387245,0.78125
15.0,2013.0,0.6378582,0.75
15.0,2014.0,0.29047874,0.96875
15.0,2015.0,0.4222567,0.90625
15.0,2016.0,0.3580125,0.8125
15.0,2017.0,0.41013688,0.78125
15.0,2018.0,0.40135852,0.8125
15.0,2019.0,0.62181896,0.875
15.0,2020.0,0.43981892,0.875
15.0,2021.0,0.517487,0.8125
15.0,2022.0,0.31560785,0.9375
15.0,2023.0,0.770431,0.8125
15.0,2024.0,0.34865734,0.9375
15.0,2025.0,0.404392,0.90625
15.0,2026.0,0.70504695,0.84375
15.0,2027.0,0.47665337,0.90625
15.0,2028.0,0.68863946,0.75
15.0,2029.0,0.37211502,0.90625
15.0,2030.0,0.4288729,0.875
15.0,2031.0,0.23498698,0.9375
15.0,2032.0,0.59347206,0.90625
15.0,2033.0,0.65703195,0.84375
15.0,2034.0,0.4376373,0.875
15.0,2035.0,0.35268354,0.90625
15.0,2036.0,0.2679414,0.9375
15.0,2037.0,0.3936725,0.875
15.0,2038.0,0.4371521,0.875
15.0,2039.0,0.39745843,0.9375
15.0,2040.0,0.38730803,0.9375
15.0,2041.0,0.38186827,0.84375
15.0,2042.0,0.6761206,0.8125
15.0,2043.0,0.4609317,0.90625
15.0,2044.0,0.3617676,0.90625
15.0,2045.0,0.67776746,0.75
15.0,2046.0,0.39483303,0.875
15.0,2047.0,0.43122646,0.8125
15.0,2048.0,0.3747846,0.90625
15.0,2049.0,0.4124144,0.90625
15.0,2050.0,0.4015725,0.84375
15.0,2051.0,0.7292447,0.78125
15.0,2052.0,0.5245826,0.84375
15.0,2053.0,0.3921868,0.84375
15.0,2054.0,0.5037764,0.8125
15.0,2055.0,0.36055923,0.8260869565217391
16.0,2056.0,0.34338713,0.84375
16.0,2057.0,0.48494756,0.84375
16.0,2058.0,0.21286066,0.9375
16.0,2059.0,0.45657244,0.84375
16.0,2060.0,0.32815656,0.90625
16.0,2061.0,0.31765917,0.90625
16.0,2062.0,0.3152839,0.9375
16.0,2063.0,0.473293,0.9375
16.0,2064.0,0.3827475,0.8125
16.0,2065.0,0.3765989,0.84375
16.0,2066.0,0.6221616,0.78125
16.0,2067.0,0.5711995,0.78125
16.0,2068.0,0.33877194,0.875
16.0,2069.0,0.60142004,0.84375
16.0,2070.0,0.4583097,0.84375
16.0,2071.0,0.52997303,0.875
16.0,2072.0,0.35163796,0.9375
16.0,2073.0,0.28544348,0.9375
16.0,2074.0,0.45216888,0.875
16.0,2075.0,0.3595769,0.84375
16.0,2076.0,0.28864995,0.9375
16.0,2077.0,0.45324212,0.90625
16.0,2078.0,0.3675124,0.9375
16.0,2079.0,0.57355773,0.8125
16.0,2080.0,0.33976194,0.84375
16.0,2081.0,0.29206347,0.9375
16.0,2082.0,0.30322474,0.96875
16.0,2083.0,0.54648966,0.875
16.0,2084.0,0.19472341,1.0
16.0,2085.0,0.44938213,0.8125
16.0,2086.0,0.40369734,0.84375
16.0,2087.0,0.3182353,0.90625
16.0,2088.0,0.5123181,0.875
16.0,2089.0,0.40149382,0.90625
16.0,2090.0,0.42777744,0.78125
16.0,2091.0,0.4525368,0.875
16.0,2092.0,0.2863941,0.9375
16.0,2093.0,0.6621449,0.8125
16.0,2094.0,0.48712653,0.875
16.0,2095.0,0.67971617,0.78125
16.0,2096.0,0.55082065,0.875
16.0,2097.0,0.31598338,0.9375
16.0,2098.0,0.34366652,0.90625
16.0,2099.0,0.5855403,0.8125
16.0,2100.0,0.60953426,0.84375
16.0,2101.0,1.1539799,0.71875
16.0,2102.0,0.43464106,0.875
16.0,2103.0,0.33600098,0.90625
16.0,2104.0,0.59572864,0.875
16.0,2105.0,0.65697664,0.6875
16.0,2106.0,0.28255963,0.9375
16.0,2107.0,0.72817284,0.78125
16.0,2108.0,0.31993103,0.9375
16.0,2109.0,0.40006584,0.875
16.0,2110.0,0.39665243,0.84375
16.0,2111.0,0.34445336,0.875
16.0,2112.0,0.60346043,0.71875
16.0,2113.0,0.32679117,0.875
16.0,2114.0,0.42303473,0.90625
16.0,2115.0,0.37949467,0.84375
16.0,2116.0,0.21848087,0.9375
16.0,2117.0,0.679587,0.75
16.0,2118.0,0.57347107,0.78125
16.0,2119.0,0.27400908,0.90625
16.0,2120.0,0.2976288,0.90625
16.0,2121.0,0.4074702,0.875
16.0,2122.0,0.32463336,0.90625
16.0,2123.0,0.46616662,0.875
16.0,2124.0,0.5904016,0.78125
16.0,2125.0,0.4989207,0.84375
16.0,2126.0,0.9370545,0.71875
16.0,2127.0,0.55215764,0.8125
16.0,2128.0,0.39977747,0.84375
16.0,2129.0,0.3926278,0.875
16.0,2130.0,0.76205516,0.84375
16.0,2131.0,0.4494706,0.84375
16.0,2132.0,0.53184617,0.84375
16.0,2133.0,0.3739276,0.90625
16.0,2134.0,0.5925815,0.84375
16.0,2135.0,0.62638533,0.8125
16.0,2136.0,0.3454415,0.90625
16.0,2137.0,0.30919242,0.90625
16.0,2138.0,0.86430174,0.6875
16.0,2139.0,0.39994976,0.84375
16.0,2140.0,0.53214264,0.8125
16.0,2141.0,0.49165675,0.84375
16.0,2142.0,0.5632264,0.8125
16.0,2143.0,0.39425254,0.78125
16.0,2144.0,0.47267255,0.84375
16.0,2145.0,0.47200888,0.875
16.0,2146.0,0.396915,0.90625
16.0,2147.0,0.48993927,0.8125
16.0,2148.0,0.3548641,0.875
16.0,2149.0,0.5895158,0.8125
16.0,2150.0,0.27928555,0.90625
16.0,2151.0,0.34082562,0.875
16.0,2152.0,0.6712705,0.8125
16.0,2153.0,0.43109715,0.875
16.0,2154.0,0.48917356,0.8125
16.0,2155.0,0.82260484,0.78125
16.0,2156.0,0.38955054,0.90625
16.0,2157.0,0.7149325,0.75
16.0,2158.0,0.2958861,0.875
16.0,2159.0,0.7709945,0.75
16.0,2160.0,0.48227024,0.84375
16.0,2161.0,0.23108652,0.9375
16.0,2162.0,0.3471806,0.84375
16.0,2163.0,0.28830156,0.9375
16.0,2164.0,0.47579303,0.90625
16.0,2165.0,0.7478708,0.75
16.0,2166.0,0.36917982,0.90625
16.0,2167.0,0.33766735,0.90625
16.0,2168.0,0.35776317,0.875
16.0,2169.0,0.41496772,0.875
16.0,2170.0,0.45462552,0.8125
16.0,2171.0,0.7496696,0.71875
16.0,2172.0,0.20654719,0.9375
16.0,2173.0,0.33289242,0.8125
16.0,2174.0,0.3555035,0.875
